booking_id,guest_name,email,listing_id,listing_city,checkin_date,checkout_date,nights,price_per_night,total_price,payment_status,review_score,is_cancelled
BKG-019254,  Savannah Cook  ,wkaiser@evans.com,1004,nyc,2023-09-21,2024-09-04,,156.37,error,paid,5,TRUE
BKG-009824,JEANNE KOCH MD,lopezkari@todd.com,1056,NYC,14/08/2024,2025-04-17,246,378.64,93145.44,,N/A,True
BKG-007451,,kathleenshaw@black.com,1051,NYC,21/12/2024,2025-01-13,23,176.42,4057.66,Paid,6,0
BKG-019112,jeffrey hall,greenjohn@williams-martin.com,1063,LA,2024-05-01,2024-11-10,193,462.9,89339.7,pending,3,TRUE
BKG-019122,,eric19@owens.com,1081,New York,2025-02-18,2025-03-30,seven,366.09,error,Paid,-1,1
BKG-016505,  Ashley Becker  ,kelly25@coleman.com,1042,New York,2023-11-16,2024-11-09,359,369.87,132783.33,Unpaid,3,FALSE
BKG-007667,,hallthomas@cherry.com,1036,new york,2025-04-21,05-04-2025,13,90.0,1170.0,PENDING,6,n
BKG-014091,  Joel Murphy  ,katherine87@yahoo.com,1002,los angeles,2024-05-08,2025-02-23,291,123.89,36051.99,paid,6,0
BKG-007811,erica banks,amanda38@hotmail.com,1041,SF,2024-09-04,2025-01-11,129,365.19,47109.51,pending,-1,FALSE
BKG-012086,,tvazquez@hotmail.com,1096,San Fran,2024-04-03,2025-04-29,391,381.57,149193.87,N/A,-1,FALSE
BKG-012752,  Terrance Perez  ,mullinserica@gmail.com,1082,NYC,2023-10-16,2025-01-25,467,319.63,149267.21,paid,,1
BKG-004252,  Chelsea Kelley  ,gwagner@allen-campbell.com,1023,NYC,2023-09-05,2025-05-19,622,free,error,,N/A,No
BKG-019854,dominique stephens,andrew29@clark-robinson.biz,1087,nyc,2023-06-20,2023-07-22,32,266.76,8536.32,N/A,,Yes
BKG-014464,,butlermargaret@gmail.com,1036,Los Angeles,2025-04-11,2025-04-13,2,354.01,708.02,Paid,6,n
BKG-013385,Garrett Marshall,jenniferpacheco@yahoo.com,1099,nyc,2024-10-14,2025-04-20,188,64.43,12112.840000000002,Paid,N/A,1
BKG-004003,Mark Scott,flemingjoe@gmail.com,1069,New York,2024-07-10,2025-01-13,187,329.68,61650.16,paid,5,False
BKG-010311,,jamesandrews@rodriguez-morris.com,1038,Los Angeles,2023-10-31,2023-12-26,56,334.6,18737.600000000002,pending,,No
BKG-014717,,melanieadkins@yahoo.com,1009,New York,2023-10-15,2024-04-17,185,53.04,9812.4,paid,N/A,n
BKG-016927,  Andrew Hernandez  ,kromero@kelly-stewart.biz,1086,SF,2023-07-04,2024-04-24,295,,error,paid,,y
BKG-013643,  Dawn Nelson  ,dawnsims@benson.com,1041,new york,2024-01-02,2024-04-25,114,102.89,11729.460000000001,N/A,N/A,FALSE
BKG-009672,  Jeremy Smith  ,josephwalker@yahoo.com,1071,new york,2024-01-31,2025-02-24,390,499.89,194957.1,pending,6,No
BKG-001510,Jeff Howard,paul23@gmail.com,1048,nyc,2023-11-09,2024-01-06,58,367.88,21337.04,Unpaid,6,False
BKG-010513,theresa moon,brookskelsey@atkins.com,1084,SF,2023-05-17,2024-05-22,371,232.13,86120.23,PENDING,,True
BKG-016283,  Andrea Zhang  ,wardderrick@richardson-phillips.com,1053,LA,2024-06-10,2024-07-14,34,291.63,9915.42,N/A,6,FALSE
BKG-013888,,johnsondaniel@hotmail.com,1004,San Fran,2023-09-30,2025-04-15,563,444.94,250501.22,Unpaid,6,No
BKG-019532,kimberly walker,fgibbs@johnson.info,1022,San Francisco,2025-04-01,2025-04-15,14,499.69,6995.66,Unpaid,3,n
BKG-008951,TIMOTHY COHEN,sawyerjohn@wright-brown.net,1033,nyc,2023-11-08,2024-11-14,372,95.09,35373.48,N/A,,TRUE
BKG-015744,Troy Nelson,ipalmer@hotmail.com,1055,San Francisco,2025-04-11,2025-05-08,27,75.85,2047.9499999999998,N/A,N/A,Yes
BKG-016631,,linda57@thomas-bradford.com,1063,new york,2023-10-09,12-04-2023,56,87.72,4912.32,,N/A,n
BKG-010242,  Kathy Black  ,melindahoward@foster.com,1099,NYC,2024-09-29,2024-10-01,2,459.49,918.98,PENDING,N/A,y
BKG-019748,  Paula Johnson  ,jacksondaniel@yahoo.com,1053,San Fran,2023-08-05,2024-03-09,217,150.29,32612.929999999997,pending,-1,True
BKG-005687,julie walter,pricekyle@mcdaniel.org,1054,Los Angeles,2025-01-18,2025-03-03,44,304.05,13378.2,paid,2,False
BKG-017743,JIMMY COX,dixonholly@hughes.com,1058,New York,2023-11-22,2024-11-19,363,111.26,40387.380000000005,Paid,,y
BKG-019581,  David Myers  ,christinegriffin@hotmail.com,1067,Los Angeles,2025-01-23,2025-03-15,51,445.66,22728.66,Paid,6,1
BKG-011068,Sheila Leach,danielle05@gmail.com,1048,Los Angeles,2023-09-10,2025-01-08,486,395.55,192237.30000000002,Unpaid,3,False
BKG-007474,trevor norman,thomasguerra@gmail.com,1042,new york,2025-01-06,2025-04-27,111,95.59,10610.49,pending,N/A,True
BKG-011570,Christine Liu,xstewart@yahoo.com,1054,new york,2024-07-17,2024-10-13,88,364.32,32060.16,pending,-1,False
BKG-000491,,philip55@yahoo.com,1002,San Francisco,2024-05-04,2024-05-15,11,488.36,5371.96,N/A,2,True
BKG-001457,KIMBERLY LOGAN,davidsellers@yates-bean.com,1018,new york,2024-09-17,2025-04-15,210,146.6,30786.0,,,Yes
BKG-016168,joanna wade,frank54@crawford.com,1090,San Fran,2024-01-10,2025-04-18,464,213.21,98929.44,PENDING,-1,y
BKG-018783,PAUL ROWLAND,jonathan83@bass.com,1077,NYC,2024-04-11,2024-06-27,77,487.85,37564.450000000004,Paid,6,FALSE
BKG-017408,Charlotte Patterson,xramirez@armstrong.com,1048,New York,2024-12-07,2025-03-12,95,478.91,45496.450000000004,N/A,N/A,TRUE
BKG-018940,  Derek King  ,christophermiller@heath.com,1022,SF,2024-08-10,2024-12-21,133,free,error,Unpaid,-1,TRUE
BKG-002498,  Adam Romero  ,judith06@yahoo.com,1015,nyc,2024-11-04,2025-01-13,70,180.26,12618.199999999999,paid,N/A,True
BKG-000718,John Alvarado,williampotter@potter.com,1018,SF,2023-12-27,2024-10-12,290,251.05,72804.5,paid,-1,False
BKG-003817,frederick smith,johnsalazar@vance-simmons.com,1086,San Francisco,2023-07-22,2024-03-19,241,274.22,66087.02,pending,,No
BKG-008830,sarah williams,christinawilliams@preston.com,1041,New York,26/02/2024,2024-03-16,19,166.07,3155.33,N/A,3,n
BKG-002152,paul richards,lewislori@yahoo.com,1008,LA,2024-05-18,2025-04-11,328,109.54,35929.12,,6,Yes
BKG-006959,DENNIS SCHWARTZ,ygarcia@hawkins.biz,1080,new york,2024-07-18,2024-09-25,69,486.64,33578.159999999996,N/A,4,False
BKG-007900,michael wood,jeffrey76@chen.biz,1003,NYC,2024-10-03,2025-04-21,200,286.78,57355.99999999999,Unpaid,5,FALSE
BKG-011103,Jessica King,lancerivera@benitez.com,1036,New York,2024-12-31,04-13-2025,103,145.57,14993.71,,6,FALSE
BKG-016135,valerie diaz,matthewtucker@yahoo.com,1003,NYC,2023-05-18,2025-02-04,628,372.61,233999.08000000002,paid,,1
BKG-000547,Justin Smith,davidphillips@hotmail.com,1052,San Francisco,2023-07-01,2023-07-13,12,292.16,3505.92,N/A,-1,Yes
BKG-008285,Mark White,wwise@hotmail.com,1050,new york,2024-07-08,2024-08-06,29,324.59,9413.109999999999,PENDING,6,y
BKG-006888,Benjamin Hart,kjohnson@hernandez.org,1074,New York,2025-04-15,2025-04-24,9,52.68,474.12,pending,-1,y
BKG-014525,misty fernandez,randy41@park.com,1038,Los Angeles,2025-03-27,2025-04-06,10,262.55,2625.5,PENDING,6,FALSE
BKG-012005,,valerie47@yahoo.com,1060,NYC,2024-07-20,2024-07-26,6,279.97,1679.8200000000002,Unpaid,-1,y
BKG-007873,JEFFREY FOSTER,diazdeborah@hansen.com,1008,LA,2024-06-09,2025-03-27,291,237.5,69112.5,N/A,N/A,Yes
BKG-006921,JUAN WALLACE,vparsons@patterson.com,1100,los angeles,2025-02-01,2025-02-09,8,409.1,3272.8,PENDING,,False
BKG-011269,TYLER ARMSTRONG,toddkaren@gmail.com,1088,New York,2024-06-18,2024-10-19,123,187.25,23031.75,N/A,-1,True
BKG-004293,jennifer rogers,jimmy43@yahoo.com,1051,los angeles,2025-03-20,2025-04-06,17,458.09,7787.53,Paid,5,TRUE
BKG-015336,william mitchell,bhansen@foster.com,1098,new york,2024-06-13,2024-06-19,6,195.47,1172.82,pending,-1,0
BKG-010815,  Timothy Brown  ,hernandeztyler@clayton.net,1012,Los Angeles,2023-10-06,2024-10-23,seven,389.3,error,PENDING,,True
BKG-004037,  Jeffrey Bullock  ,hensleyjacob@davis.net,1061,LA,2025-03-30,2025-05-14,45,75.29,3388.05,pending,3,y
BKG-002141,,xpatton@gmail.com,1035,Los Angeles,2023-11-01,2024-09-10,314,480.2,150782.8,paid,,1
BKG-010159,stephanie murray,jimreynolds@jones-hess.org,1070,SF,2023-09-06,2024-04-21,228,106.08,24186.239999999998,Paid,,0
BKG-007167,DR. TRICIA PINEDA,millerronald@best.com,1035,San Francisco,2023-12-09,2024-04-27,140,347.31,48623.4,Unpaid,6,TRUE
BKG-013631,,cortezbrett@walton.com,1072,LA,2024-06-23,2024-08-16,54,,error,paid,N/A,y
BKG-001027,  Cassandra Cline  ,jessica39@hotmail.com,1056,NYC,2025-03-02,2025-03-20,18,221.07,3979.2599999999998,pending,6,True
BKG-013734,Amy Hudson,wilsonryan@hotmail.com,1050,New York,2024-03-03,2024-10-18,229,470.26,107689.54,Unpaid,6,n
BKG-000503,,shawncoleman@yahoo.com,1006,Los Angeles,2024-02-14,2024-11-15,275,478.36,131549.0,PENDING,,FALSE
BKG-006529,erika myers,urodriguez@jefferson-hebert.com,1029,San Francisco,2023-09-22,2023-12-14,83,239.69,19894.27,Unpaid,1,y
BKG-008413,  Nicole Murphy  ,vmccall@jones.com,1092,NYC,2025-01-11,2025-03-05,53,94.4,5003.200000000001,pending,6,n
BKG-008231,JAMES YOUNG,mwilliams@hotmail.com,1080,San Francisco,2024-12-08,2025-05-19,162,399.73,64756.26,N/A,-1,True
BKG-005985,Shelby Collins,michael12@beck.net,1003,San Francisco,06/04/2025,2025-04-30,24,396.91,9525.84,pending,N/A,TRUE
BKG-002710,roberta johnson,,1097,Los Angeles,2023-10-19,2024-01-06,79,374.32,29571.28,N/A,,y
BKG-007718,,tparker@yahoo.com,1045,LA,2024-08-18,2024-11-06,80,146.43,11714.400000000001,pending,6,Yes
BKG-007348,mary smith,lisamcfarland@ross.org,1006,Los Angeles,2023-09-03,2023-09-03,0,472.7,0.0,pending,,True
BKG-018893,  Nathan Allen  ,yoderellen@hotmail.com,1035,SF,2023-06-26,2025-01-11,565,417.23,235734.95,Unpaid,,No
BKG-019938,JUDY SCOTT,anthonyroberts@taylor.com,1030,San Francisco,2023-09-18,2024-09-02,350,211.31,73958.5,Unpaid,-1,1
BKG-011105,,alyssakey@gmail.com,1069,nyc,2024-01-21,2025-02-09,385,340.16,130961.6,,6,TRUE
BKG-002898,,jonesjeffrey@cook.com,1002,New York,2023-12-17,2024-07-23,219,392.33,85920.26999999999,PENDING,-1,TRUE
BKG-005570,RACHEL CARROLL,eric29@gmail.com,1020,los angeles,2024-08-08,2025-01-25,170,339.51,57716.7,,1,0
BKG-005199,JULIE REYNOLDS,norrissara@hotmail.com,1008,los angeles,2024-06-09,2024-11-26,170,220.91,37554.7,Unpaid,,False
BKG-011676,KARINA WARE,mark31@mendoza.com,1038,New York,2023-12-01,2024-04-24,145,356.94,51756.3,Paid,N/A,n
BKG-019820,  Rodney Munoz  ,martinezbeth@simon.com,1036,Los Angeles,2023-09-29,2024-10-23,390,389.37,151854.3,Unpaid,,0
BKG-010254,kathleen williams,mmiles@hotmail.com,1080,San Fran,2024-08-04,2025-03-03,211,173.55,36619.05,N/A,5,FALSE
BKG-011150,,ronald60@cook-williams.biz,1100,nyc,2024-09-23,2025-01-05,104,161.13,16757.52,PENDING,-1,TRUE
BKG-002232,mr. brandon diaz,hpollard@yahoo.com,1088,NYC,18/07/2023,2023-09-22,66,406.2,26809.2,N/A,6,1
BKG-019283,,pearsongeorge@hotmail.com,1097,San Fran,2023-08-24,2024-12-02,466,467.74,217966.84,PENDING,,False
BKG-014902,ALEXIS THOMAS,thomasdeborah@yahoo.com,1065,nyc,2024-12-13,2025-02-21,70,133.14,9319.8,,-1,1
BKG-008082,Jacob Wells,burnettjohn@rodriguez-garcia.biz,1062,San Francisco,2023-08-18,2024-10-27,436,335.24,146164.64,PENDING,,y
BKG-002265,  Charles Grant  ,donald69@wells.com,1032,New York,2024-09-06,09-17-2024,11,241.18,2652.98,pending,N/A,Yes
BKG-011562,,lawrencejoshua@owens-jenkins.net,1014,New York,15/08/2024,2024-11-06,83,250.57,20797.309999999998,Unpaid,1,y
BKG-010061,,thomasprice@hernandez.net,1062,Los Angeles,2025-04-21,2025-05-07,-1,160.76,-160.76,pending,4,TRUE
BKG-007656,  Jesse Richardson  ,robertpalmer@perry-harper.com,1026,SF,2024-03-08,2025-04-12,400,272.33,108932.0,N/A,5,TRUE
BKG-000044,  Rebecca Hurst  ,joshuatucker@yahoo.com,1093,SF,2024-01-08,2024-11-17,314,89.0,27946.0,Unpaid,-1,n
BKG-014876,  Sarah Jones  ,carolynstone@hotmail.com,1091,LA,2024-02-07,2024-03-01,23,212.76,4893.48,Unpaid,N/A,FALSE
BKG-002388,  Andres Sutton  ,greenanthony@doyle.com,1057,Los Angeles,2024-07-19,2025-05-07,292,493.21,144017.32,N/A,-1,1
BKG-011165,,rebekahsanders@yahoo.com,1035,Los Angeles,2024-06-10,2025-05-06,330,197.89,65303.7,PENDING,-1,False
BKG-004149,  Rebecca Lopez  ,jessica59@yahoo.com,1010,San Francisco,2024-08-17,2024-10-14,58,468.41,27167.780000000002,Paid,,True
BKG-015069,JESSE GATES,,1051,San Fran,2024-11-21,2024-12-19,28,238.7,6683.599999999999,,N/A,y
BKG-001999,,rosecarroll@hotmail.com,1001,los angeles,2025-04-06,2025-05-15,39,250.45,9767.55,Unpaid,6,False
BKG-006448,matthew morales,rick68@benton.com,1053,Los Angeles,2024-09-05,09-11-2024,6,444.47,2666.82,N/A,,False
BKG-008877,thomas spencer,nelsonlarry@wright.org,1014,SF,2024-11-30,2025-05-15,166,484.96,80503.36,,4,Yes
BKG-018624,  Brian Haney  ,bhawkins@hotmail.com,1057,San Francisco,2024-11-02,2025-01-03,62,free,error,paid,6,True
BKG-017988,Derek Garza,vhaley@gmail.com,1066,San Fran,2024-03-01,2024-09-15,198,363.81,72034.38,Paid,3,0
BKG-008575,  Kathy Esparza  ,frederickkristin@hotmail.com,1089,Los Angeles,2024-02-26,2024-09-07,194,209.27,40598.380000000005,paid,,True
BKG-004510,Douglas Clark,scott98@cruz-anderson.biz,1095,los angeles,2024-07-26,2024-10-02,68,429.54,29208.72,Paid,6,n
BKG-003578,  Angela Ramirez  ,leealejandro@johnson.com,1086,LA,2025-02-06,2025-02-06,0,241.94,0.0,PENDING,-1,True
BKG-001534,KIMBERLY BROWN,,1073,SF,2025-02-04,2025-03-12,36,170.86,6150.960000000001,pending,,TRUE
BKG-006216,PHILLIP HALL,tinakeith@yahoo.com,1027,nyc,2024-03-13,2025-04-08,391,132.52,51815.32000000001,N/A,N/A,FALSE
BKG-004877,TRAVIS GRAY,carolynscott@powell.com,1033,Los Angeles,2025-04-03,2025-05-17,44,479.72,21107.68,PENDING,N/A,Yes
BKG-018261,roberto holloway,jonathan73@boyle.com,1060,nyc,2023-09-24,2025-05-10,594,360.11,213905.34,PENDING,-1,True
BKG-016908,  David Willis  ,whitecassie@taylor.com,1010,nyc,2024-06-26,2024-09-26,92,135.65,12479.800000000001,N/A,,Yes
BKG-017180,  Amber Wolfe  ,,1062,San Francisco,30/10/2023,2025-05-21,569,216.12,122972.28,N/A,N/A,True
BKG-018409,Tanya Kim,jamiemoore@yahoo.com,1070,San Francisco,2024-08-12,2025-03-03,203,404.16,82044.48000000001,N/A,-1,TRUE
BKG-003050,MICHELLE YOUNG,jeffreysandoval@hotmail.com,1087,los angeles,2023-08-31,2025-05-09,617,301.55,186056.35,PENDING,6,n
BKG-010884,david hicks,ian89@yahoo.com,1033,los angeles,2024-07-09,2025-05-01,296,50.73,15016.08,Paid,6,Yes
BKG-003946,SARAH FRANCIS,,1079,SF,2024-07-21,2024-11-10,112,187.15,20960.8,N/A,,y
BKG-006698,,nmichael@yahoo.com,1034,nyc,2023-05-05,2025-04-14,seven,93.13,error,N/A,,0
BKG-002864,Amy Mejia,rebekah35@saunders.com,1068,New York,2024-05-26,2024-09-08,105,105.23,11049.15,,6,n
BKG-013492,,angela34@peterson-wells.net,1091,New York,2023-10-27,2023-11-08,12,269.66,3235.92,Unpaid,N/A,True
BKG-009966,Anne Matthews,jeffreywilliamson@steele.com,1088,nyc,2024-02-08,2025-03-03,389,73.85,28727.649999999998,N/A,6,1
BKG-015858,Joann Harris,gmiller@gmail.com,1001,San Francisco,2025-01-28,2025-04-24,86,201.34,17315.24,,-1,FALSE
BKG-018296,SUZANNE JOHNSON,george41@barber-garcia.com,1066,new york,2024-08-05,2024-08-27,22,130.68,2874.96,Unpaid,-1,False
BKG-010480,MELISSA ANDREWS,timothysosa@koch.com,1060,nyc,2024-02-01,2025-04-18,442,478.59,211536.78,paid,6,Yes
BKG-011761,John Hudson,eugene66@hotmail.com,1040,Los Angeles,2024-11-29,2025-05-02,154,306.09,47137.85999999999,,6,0
BKG-013289,,,1023,SF,2023-11-10,2025-03-31,507,348.71,176795.97,PENDING,-1,No
BKG-013858,,katelyn05@smith.org,1081,LA,2024-09-20,2025-02-07,140,164.76,23066.399999999998,Unpaid,,True
BKG-011734,EMILY SHARP,joseph44@yahoo.com,1034,nyc,2025-01-07,2025-03-15,67,443.39,29707.129999999997,PENDING,6,1
BKG-004909,  Monique Bradley  ,linda19@yahoo.com,1092,New York,2024-03-28,2025-04-17,385,53.01,20408.85,Paid,-1,Yes
BKG-006145,DREW MILLER,hcurtis@hutchinson-zavala.biz,1071,SF,2023-11-27,2024-08-02,249,84.54,21050.460000000003,Unpaid,5,Yes
BKG-012964,  Alexis Barnett  ,kimberly75@gray-brooks.com,1061,SF,2024-06-17,2025-05-19,336,203.36,68328.96,N/A,6,FALSE
BKG-009085,  Cheryl Anderson  ,dvaughan@jackson.com,1020,NYC,19/04/2025,2025-05-01,12,159.5,1914.0,,,Yes
BKG-005815,SCOTT HALL,zclark@johnston.com,1085,San Francisco,20/12/2023,07-19-2024,212,491.95,104293.4,Paid,1,n
BKG-002351,NOAH SIMMONS,robert40@lang.com,1076,los angeles,2023-09-18,2025-01-12,482,197.27,95084.14,N/A,6,False
BKG-016814,Paula Gibson,mendozacarl@yahoo.com,1053,Los Angeles,2024-09-30,2024-11-11,42,493.28,20717.76,Paid,-1,True
BKG-006006,  Steve Peck  ,mfriedman@hotmail.com,1095,New York,2024-03-31,2024-03-31,0,199.78,0.0,paid,,TRUE
BKG-008145,JANE REYNOLDS,woodlinda@adams.info,1091,San Francisco,2024-08-11,2025-01-06,148,233.31,34529.88,pending,N/A,TRUE
BKG-017807,  Rose Sims  ,tiffanymorrison@brown.com,1071,New York,2024-07-28,2025-01-18,174,397.09,69093.65999999999,,-1,False
BKG-019510,Michael Perry,lisarandall@yahoo.com,1013,los angeles,2025-03-20,2025-05-05,46,249.26,11465.96,,,1
BKG-010069,,lisatorres@myers-vasquez.org,1092,San Francisco,2023-07-19,2024-11-19,489,153.43,75027.27,PENDING,6,True
BKG-008426,,cellis@webb.com,1066,new york,2023-10-01,2024-09-10,345,389.53,134387.84999999998,Paid,,1
BKG-016947,ANTHONY MCKINNEY,hector58@allen.com,1017,New York,2024-09-04,2025-01-19,137,152.81,20934.97,Unpaid,N/A,y
BKG-001978,JOSE RYAN,jmoore@martin.com,1081,San Fran,2025-01-27,2025-03-26,58,168.89,9795.619999999999,N/A,N/A,False
BKG-019064,Brian Hodges,dkaiser@hotmail.com,1027,SF,2024-06-03,2024-12-25,205,476.39,97659.95,paid,N/A,n
BKG-014612,LINDA RAMIREZ,,1039,los angeles,22/06/2024,2024-07-04,12,460.1,5521.200000000001,paid,6,True
BKG-009482,  Caroline Baldwin  ,sandrabrown@bennett.com,1018,new york,2025-03-04,2025-03-16,12,179.59,2155.08,Paid,-1,Yes
BKG-003111,Katherine Sawyer,hdaniel@anderson.com,1028,NYC,2025-03-22,2025-03-24,2,366.57,733.14,Unpaid,N/A,No
BKG-016726,margaret preston,richardsontiffany@nguyen-west.com,1043,SF,2025-02-11,2025-03-31,48,431.9,20731.199999999997,Paid,6,n
BKG-007277,,michele04@smith.com,1021,San Fran,2025-01-27,2025-02-03,7,356.88,2498.16,paid,-1,0
BKG-002635,jacqueline wolfe,,1094,New York,2024-04-10,2025-03-21,345,215.38,74306.09999999999,PENDING,-1,FALSE
BKG-017102,,nicholas69@hotmail.com,1051,San Fran,2024-07-24,2025-04-17,267,274.22,73216.74,Unpaid,,1
BKG-008099,bill stanton,danielle99@hotmail.com,1063,los angeles,2025-01-11,2025-02-19,39,432.12,16852.68,N/A,6,FALSE
BKG-010419,John Johnson,ajohnson@hotmail.com,1078,nyc,2023-12-22,2025-02-05,411,289.43,118955.73,,5,No
BKG-015139,MATTHEW COX,chencheyenne@gmail.com,1003,LA,2024-03-06,2025-01-11,311,217.17,67539.87,PENDING,N/A,0
BKG-015232,,halljon@pope.net,1069,San Fran,2023-09-11,2024-08-09,333,167.13,55654.29,Paid,,Yes
BKG-011758,  Megan Owen  ,xrivera@fox-williams.com,1097,New York,2024-05-29,2024-11-03,158,290.87,45957.46,Unpaid,4,1
BKG-001328,CHRISTOPHER COLLINS,davieschristopher@mendez.com,1003,SF,2025-03-18,2025-04-24,37,105.54,3904.98,,-1,No
BKG-008136,  Laura Harrell  ,curtis80@hotmail.com,1095,SF,2024-08-02,2024-11-17,107,187.45,20057.149999999998,N/A,N/A,0
BKG-013804,  Angela Ramirez  ,morrowrandall@moore.org,1060,SF,2024-10-23,2025-01-24,93,142.35,13238.55,Unpaid,2,0
BKG-014767,,joelmartin@yahoo.com,1016,Los Angeles,2023-12-21,2024-07-05,197,78.33,15431.01,Paid,N/A,y
BKG-019365,  Regina Thornton  ,xreyes@gmail.com,1025,SF,2025-02-27,2025-04-06,38,190.23,7228.74,Paid,6,Yes
BKG-016535,  Donald Boone DVM  ,wendyvelasquez@ward.info,1027,Los Angeles,2023-09-25,2024-05-24,242,391.76,94805.92,,,0
BKG-001192,Michael Weaver,omartinez@clark-sullivan.biz,1060,new york,2024-04-13,2025-03-30,351,485.34,170354.34,Paid,,No
BKG-006557,,marcus13@hotmail.com,1079,nyc,2024-03-19,2024-04-27,39,,error,PENDING,-1,False
BKG-003588,,kathleenross@gmail.com,1057,Los Angeles,2023-10-18,2024-01-16,90,187.06,16835.4,Unpaid,-1,False
BKG-011802,Samantha Ryan,ghahn@hotmail.com,1061,LA,2024-09-15,2024-12-13,89,495.99,44143.11,PENDING,5,True
BKG-007289,Austin Green,robert75@yahoo.com,1062,New York,2024-04-24,2025-04-09,350,304.55,106592.5,N/A,,y
BKG-010280,  Rachel Miller  ,mitchell91@harris-green.com,1029,LA,2024-04-10,2024-04-22,12,461.24,5534.88,,-1,FALSE
BKG-002332,Rachel Acosta,lkline@hotmail.com,1062,NYC,2024-04-04,2024-05-18,44,112.14,4934.16,,-1,0
BKG-018991,MATTHEW ROBINSON DVM,erin70@terrell.com,1056,NYC,2025-02-03,2025-04-21,77,275.93,21246.61,pending,N/A,1
BKG-019868,james brown,fraziermichael@yahoo.com,1084,nyc,2025-02-18,2025-02-24,6,271.49,1628.94,Unpaid,,n
BKG-002043,ARIEL LOPEZ,ryan33@jefferson.org,1041,NYC,15/10/2024,2025-04-19,186,414.64,77123.04,pending,N/A,TRUE
BKG-018932,Julia Ford,simssamuel@mendez.com,1084,San Francisco,2025-03-07,2025-03-16,9,281.01,2529.09,,6,No
BKG-006228,Carrie Gonzalez,annamitchell@gmail.com,1073,new york,2023-06-14,04-13-2024,304,,error,N/A,-1,y
BKG-015784,CHRISTOPHER COLE JR.,kerryprice@yahoo.com,1006,LA,2024-06-28,2024-09-11,75,155.6,11670.0,Unpaid,6,True
BKG-005099,Tracy Ward,lawrence10@johnson.net,1087,San Fran,2024-06-18,2025-03-03,258,194.01,50054.579999999994,paid,-1,n
BKG-005305,erin smith,jameshughes@cole-reed.org,1026,new york,2024-05-09,2024-12-19,224,335.39,75127.36,pending,-1,Yes
BKG-015637,Margaret Cook,,1057,nyc,2024-03-15,2024-03-23,8,349.69,2797.52,Unpaid,5,n
BKG-013343,,stephen79@gmail.com,1029,San Fran,2023-06-18,2025-05-21,703,170.42,119805.26,,,1
BKG-007660,  Garrett Livingston  ,flambert@beard.com,1092,San Francisco,2024-09-08,2025-01-07,121,123.91,14993.109999999999,Paid,N/A,y
BKG-017191,,smarshall@thomas.com,1008,new york,2024-07-25,2025-02-18,208,341.96,71127.68,paid,6,No
BKG-005201,,mauricevargas@lewis.com,1044,nyc,2023-07-06,2023-10-03,89,219.64,19547.96,paid,-1,Yes
BKG-006904,  Katherine Dawson  ,cynthiatownsend@gmail.com,1041,los angeles,2024-05-29,2025-04-26,seven,367.84,error,,2,y
BKG-013483,CHRISTOPHER PHILLIPS,powellryan@daniel.net,1099,new york,2024-08-11,2025-02-01,174,285.55,49685.700000000004,pending,N/A,FALSE
BKG-002767,,ccastillo@green.com,1099,new york,2023-04-25,2024-05-27,398,137.77,54832.46000000001,PENDING,,No
BKG-003844,  Cindy Simpson  ,kflores@hernandez-hooper.com,1014,San Fran,2023-08-14,2024-03-17,216,334.06,72156.96,PENDING,N/A,FALSE
BKG-014877,sherry robles,lucasquinn@gmail.com,1018,LA,2023-06-03,2024-06-30,393,446.81,175596.33,paid,-1,TRUE
BKG-009418,  Kevin Obrien  ,xfranco@oneal.com,1023,San Francisco,2024-05-08,2025-02-01,269,134.24,36110.560000000005,paid,,n
BKG-007974,SARA KAISER,,1001,nyc,2023-10-23,2024-12-17,421,172.16,72479.36,paid,1,1
BKG-012366,,michelle21@simpson.info,1001,San Francisco,2025-01-13,2025-04-03,80,342.02,27361.6,PENDING,-1,n
BKG-007221,isaac steele,walkerjulie@gmail.com,1070,San Francisco,2025-03-04,2025-03-19,15,275.98,4139.700000000001,Unpaid,3,n
BKG-004194,Jerry Ward,wharris@yahoo.com,1072,San Fran,2023-06-14,2024-01-02,202,95.51,19293.02,,-1,No
BKG-001943,,mclaughlinchristopher@sanchez.net,1056,San Fran,2024-08-14,2024-10-21,68,454.05,30875.4,pending,N/A,n
